% time	cellId	IMSI	RNTI	rsrp	sinr
0.0492143	0	8	8	3.94265e-20	0.848174
0.0492143	0	9	9	3.0406e-20	0.530014
0.0492143	0	9	9	3.0406e-20	0.530014
0.0492143	0	10	10	7.61615e-07	1.17448e+13
0.0492143	0	10	10	7.61615e-07	1.17448e+13
0.0512143	0	1	1	8.99227e-17	1376.47
0.0512143	0	1	1	8.99227e-17	1376.47
0.0512143	0	2	2	3.35508e-18	80.2553
0.0512143	0	2	2	3.35508e-18	80.2553
0.0512143	0	3	3	1.7122e-18	19.502
0.0512143	0	3	3	1.7122e-18	19.502
0.0512143	0	4	4	1.89021e-19	4.55758
0.0512143	0	4	4	1.89021e-19	4.55758
0.0512143	0	5	5	3.4702e-19	9.96776
0.0512143	0	5	5	3.4702e-19	9.96776
0.0512143	0	6	6	9.20478e-20	1.12178
0.0512143	0	6	6	9.20478e-20	1.12178
0.0512143	0	7	7	4.28383e-20	0.471388
0.0512143	0	7	7	4.28383e-20	0.471388
0.0512143	0	8	8	4.00295e-20	0.879175
0.0512143	0	8	8	4.00295e-20	0.879175
0.0512143	0	9	9	3.05341e-20	0.534621
0.0512143	0	9	9	3.05341e-20	0.534621
0.0512143	0	10	10	7.62084e-07	1.2404e+13
0.0512143	0	10	10	7.62084e-07	1.2404e+13
0.0532143	0	1	1	8.97683e-17	1348.82
0.0532143	0	1	1	8.97683e-17	1348.82
0.0532143	0	2	2	3.42141e-18	81.7249
0.0532143	0	2	2	3.42141e-18	81.7249
0.0532143	0	3	3	1.69276e-18	18.5306
0.0532143	0	3	3	1.69276e-18	18.5306
0.0532143	0	4	4	1.92958e-19	4.70582
0.0532143	0	4	4	1.92958e-19	4.70582
0.0532143	0	5	5	3.58067e-19	10.2785
0.0532143	0	5	5	3.58067e-19	10.2785
0.0532143	0	6	6	9.12798e-20	1.12998
0.0532143	0	6	6	9.12798e-20	1.12998
0.0532143	0	7	7	4.23113e-20	0.446187
0.0532143	0	7	7	4.23113e-20	0.446187
0.0532143	0	8	8	4.06583e-20	0.908892
0.0532143	0	8	8	4.06583e-20	0.908892
0.0532143	0	9	9	3.0663e-20	0.538857
0.0532143	0	9	9	3.0663e-20	0.538857
0.0532143	0	10	10	7.64162e-07	1.3119e+13
0.0532143	0	10	10	7.64162e-07	1.3119e+13
0.0552143	0	1	1	8.95599e-17	1319.6
0.0552143	0	1	1	8.95599e-17	1319.6
0.0552143	0	2	2	3.48601e-18	83.0211
0.0552143	0	2	2	3.48601e-18	83.0211
0.0552143	0	3	3	1.67251e-18	17.5571
0.0552143	0	3	3	1.67251e-18	17.5571
0.0552143	0	4	4	1.96919e-19	4.83695
0.0552143	0	4	4	1.96919e-19	4.83695
