% time	cellId	IMSI	RNTI	sinrLinear
3.565	1	5	5	0.0592933
3.566	1	6	6	0.126308
3.567	1	7	7	0.0964833
3.568	1	8	8	0.0290713
3.569	1	9	9	0.0458243
3.57	1	10	10	2.19669e+12
3.571	1	1	1	10.509
3.572	1	2	2	1.92477
3.573	1	3	3	0.902312
3.574	1	4	4	0.188271
3.575	1	5	5	0.0880668
3.576	1	6	6	0.0944028
3.577	1	7	7	0.0770493
3.578	1	8	8	0.0302478
3.579	1	9	9	0.0444353
3.58	1	10	10	2.33408e+12
3.581	1	1	1	13.7475
3.582	1	2	2	1.51539
3.583	1	3	3	1.03618
3.584	1	4	4	0.2055
3.585	1	5	5	0.122009
3.586	1	6	6	0.0667621
3.587	1	7	7	0.0672503
3.588	1	8	8	0.0288075
3.589	1	9	9	0.0402149
3.59	1	10	10	2.35188e+12
3.591	1	1	1	17.0096
3.592	1	2	2	1.31894
3.593	1	3	3	1.07806
3.594	1	4	4	0.232996
3.595	1	5	5	0.154229
3.596	1	6	6	0.0493539
3.597	1	7	7	0.0658867
3.598	1	8	8	0.0246153
3.599	1	9	9	0.0348441
3.6	1	10	10	2.25258e+12
3.601	1	1	1	19.9542
3.602	1	2	2	1.39334
3.603	1	3	3	1.01994
3.604	1	4	4	0.259857
3.605	1	5	5	0.179174
3.606	1	6	6	0.0469002
3.607	1	7	7	0.0695287
3.608	1	8	8	0.0185563
3.609	1	9	9	0.0304201
3.61	1	10	10	2.06438e+12
3.611	1	1	1	22.3593
3.612	1	2	2	1.7195
3.613	1	3	3	0.884416
3.614	1	4	4	0.273271
3.615	1	5	5	0.194054
3.616	1	6	6	0.0622229
3.617	1	7	7	0.0737188
3.618	1	8	8	0.0120884
3.619	1	9	9	0.0284714
3.62	1	10	10	1.83461e+12
3.621	1	1	1	24.1398
3.622	1	2	2	2.19753
3.623	1	3	3	0.711959
3.624	1	4	4	0.264659
3.625	1	5	5	0.198688
3.626	1	6	6	0.0953249
3.627	1	7	7	0.0748019
3.628	1	8	8	0.00687079
3.629	1	9	9	0.0296435
3.63	1	10	10	1.60665e+12
3.631	1	1	1	25.187
3.632	1	2	2	2.66913
3.633	1	3	3	0.550099
3.634	1	4	4	0.23441
3.635	1	5	5	0.194638
3.636	1	6	6	0.142901
3.637	1	7	7	0.0707593
3.638	1	8	8	0.00420538
3.639	1	9	9	0.0332844
3.64	1	10	10	1.4108e+12
3.641	1	1	1	25.3045
3.642	1	2	2	2.97569
3.643	1	3	3	0.440918
3.644	1	4	4	0.192691
3.645	1	5	5	0.184932
3.646	1	6	6	0.198592
3.647	1	7	7	0.0616146
3.648	1	8	8	0.00460407
3.649	1	9	9	0.0379103
3.65	1	10	10	1.26109e+12
3.651	1	1	1	24.281
3.652	1	2	2	3.00746
3.653	1	3	3	0.405358
3.654	1	4	4	0.158177
3.655	1	5	5	0.172367
3.656	1	6	6	0.254677
3.657	1	7	7	0.0493484
3.658	1	8	8	0.0076545
3.659	1	9	9	0.0417708
3.66	1	10	10	1.15406e+12
3.661	1	1	1	22.0135
3.662	1	2	2	2.73755
3.663	1	3	3	0.442942
3.664	1	4	4	0.151339
3.665	1	5	5	0.158392
3.666	1	6	6	0.303177
3.667	1	7	7	0.036757
3.668	1	8	8	0.0122256
3.669	1	9	9	0.043513
3.67	1	10	10	1.07753e+12
3.671	1	1	1	18.6907
3.672	1	2	2	2.24251
3.673	1	3	3	0.53331
3.674	1	4	4	0.186471
3.675	1	5	5	0.143945
3.676	1	6	6	0.337583
3.677	1	7	7	0.026418
3.678	1	8	8	0.0167961
3.679	1	9	9	0.042718
3.68	1	10	10	1.01923e+12
3.681	1	1	1	14.998
3.682	1	2	2	1.66219
3.683	1	3	3	0.644544
3.684	1	4	4	0.26491
3.685	1	5	5	0.129361
3.686	1	6	6	0.354435
3.687	1	7	7	0.0200167
3.688	1	8	8	0.0200126
3.689	1	9	9	0.0401605
3.69	1	10	10	9.67295e+11
3.691	1	1	1	12.0103
3.692	1	2	2	1.16453
3.693	1	3	3	0.742936
3.694	1	4	4	0.37296
3.695	1	5	5	0.115194
3.696	1	6	6	0.352597
3.697	1	7	7	0.0179243
3.698	1	8	8	0.0211219
3.699	1	9	9	0.0373302
3.7	1	10	10	9.18225e+11
3.701	1	1	1	11.0479
3.702	1	2	2	0.886214
3.703	1	3	3	0.806362
3.704	1	4	4	0.482809
3.705	1	5	5	0.102317
3.706	1	6	6	0.334293
3.707	1	7	7	0.0194331
3.708	1	8	8	0.0201039
3.709	1	9	9	0.0359851
3.71	1	10	10	8.72331e+11
3.711	1	1	1	13.2894
3.712	1	2	2	0.886872
3.713	1	3	3	0.822792
3.714	1	4	4	0.564193
3.715	1	5	5	0.0916241
3.716	1	6	6	0.303462
3.717	1	7	7	0.0233768
3.718	1	8	8	0.0177735
3.719	1	9	9	0.0374731
3.72	1	10	10	8.31959e+11
3.721	1	1	1	19.3368
3.722	1	2	2	1.13157
3.723	1	3	3	0.798744
3.724	1	4	4	0.590355
3.725	1	5	5	0.0837669
3.726	1	6	6	0.264738
3.727	1	7	7	0.0284583
3.728	1	8	8	0.0153814
3.729	1	9	9	0.0420789
3.73	1	10	10	7.99749e+11
3.731	1	1	1	28.8994
3.732	1	2	2	1.50791
3.733	1	3	3	0.748329
3.734	1	4	4	0.550688
3.735	1	5	5	0.0788354
3.736	1	6	6	0.222661
3.737	1	7	7	0.033826
3.738	1	8	8	0.0141642
3.739	1	9	9	0.0491588
3.74	1	10	10	7.75239e+11
3.741	1	1	1	40.7292
3.742	1	2	2	1.86209
3.743	1	3	3	0.689774
3.744	1	4	4	0.455782
3.745	1	5	5	0.0757798
3.746	1	6	6	0.180783
3.747	1	7	7	0.0391595
3.748	1	8	8	0.0149038
3.749	1	9	9	0.0571434
3.75	1	10	10	7.56806e+11
3.751	1	1	1	52.7843
3.752	1	2	2	2.0613
3.753	1	3	3	0.641967
3.754	1	4	4	0.333609
3.755	1	5	5	0.0732383
3.756	1	6	6	0.14143
3.757	1	7	7	0.0443116
3.758	1	8	8	0.0176458
3.759	1	9	9	0.0641481
3.76	1	10	10	7.4726e+11
3.761	1	1	1	62.7325
3.762	1	2	2	2.02844
3.763	1	3	3	0.616302
3.764	1	4	4	0.221134
3.765	1	5	5	0.0699219
3.766	1	6	6	0.106627
3.767	1	7	7	0.0490335
3.768	1	8	8	0.0216377
3.769	1	9	9	0.0685527
3.77	1	10	10	7.52685e+11
3.771	1	1	1	68.5781
3.772	1	2	2	1.7678
3.773	1	3	3	0.615593
3.774	1	4	4	0.153697
3.775	1	5	5	0.0650244
3.776	1	6	6	0.0780567
3.777	1	7	7	0.0527293
3.778	1	8	8	0.0257336
3.779	1	9	9	0.0694598
3.78	1	10	10	7.81798e+11
3.781	1	1	1	69.1135
3.782	1	2	2	1.36759
3.783	1	3	3	0.636717
3.784	1	4	4	0.151832
3.785	1	5	5	0.0590228
3.786	1	6	6	0.0575117
3.787	1	7	7	0.0543752
3.788	1	8	8	0.0286223
3.789	1	9	9	0.0668001
3.79	1	10	10	8.41698e+11
3.791	1	1	1	64.5231
3.792	1	2	2	0.96024
3.793	1	3	3	0.671384
3.794	1	4	4	0.214318
3.795	1	5	5	0.0532032
3.796	1	6	6	0.0467344
3.797	1	7	7	0.0530393
3.798	1	8	8	0.0295485
3.799	1	9	9	0.0615009
3.8	1	10	10	9.29926e+11
3.801	1	1	1	55.9965
3.802	1	2	2	0.681262
3.803	1	3	3	0.708522
3.804	1	4	4	0.318309
3.805	1	5	5	0.0493425
3.806	1	6	6	0.0467697
3.807	1	7	7	0.0482263
3.808	1	8	8	0.0285141
3.809	1	9	9	0.0547769
3.81	1	10	10	1.0357e+12
3.811	1	1	1	45.598
3.812	1	2	2	0.626823
3.813	1	3	3	0.738633
3.814	1	4	4	0.426116
3.815	1	5	5	0.0486942
3.816	1	6	6	0.0571598
3.817	1	7	7	0.0404173
3.818	1	8	8	0.0262716
3.819	1	9	9	0.0479905
3.82	1	10	10	1.13772e+12
3.821	1	1	1	35.682
3.822	1	2	2	0.823485
3.823	1	3	3	0.751568
3.824	1	4	4	0.501427
3.825	1	5	5	0.0513109
3.826	1	6	6	0.0755149
3.827	1	7	7	0.0312334
3.828	1	8	8	0.0240974
3.829	1	9	9	0.0421189
3.83	1	10	10	1.20792e+12
3.831	1	1	1	28.0877
3.832	1	2	2	1.22729
3.833	1	3	3	0.743094
3.834	1	4	4	0.518323
3.835	1	5	5	0.0557534
3.836	1	6	6	0.0975391
3.837	1	7	7	0.0230177
3.838	1	8	8	0.0232434
3.839	1	9	9	0.0375522
3.84	1	10	10	1.22229e+12
3.841	1	1	1	23.7302
3.842	1	2	2	1.74596
3.843	1	3	3	0.711469
3.844	1	4	4	0.472869
3.845	1	5	5	0.0597903
3.846	1	6	6	0.117313
3.847	1	7	7	0.0183522
3.848	1	8	8	0.0243737
3.849	1	9	9	0.0342827
3.85	1	10	10	1.16905e+12
3.851	1	1	1	22.5002
3.852	1	2	2	2.26703
3.853	1	3	3	0.65856
3.854	1	4	4	0.383833
3.855	1	5	5	0.0608788
3.856	1	6	6	0.129126
3.857	1	7	7	0.0192998
3.858	1	8	8	0.02731
3.859	1	9	9	0.0319739
3.86	1	10	10	1.05117e+12
3.861	1	1	1	23.3822
3.862	1	2	2	2.69785
3.863	1	3	3	0.590622
3.864	1	4	4	0.285707
3.865	1	5	5	0.0577759
3.866	1	6	6	0.128739
3.867	1	7	7	0.0266044
3.868	1	8	8	0.030939
3.869	1	9	9	0.0301958
3.87	1	10	10	8.93054e+11
3.871	1	1	1	24.912
3.872	1	2	2	2.98045
3.873	1	3	3	0.518192
3.874	1	4	4	0.214912
3.875	1	5	5	0.0512126
3.876	1	6	6	0.115962
3.877	1	7	7	0.0393477
3.878	1	8	8	0.0335927
3.879	1	9	9	0.0286625
3.88	1	10	10	7.2804e+11
3.881	1	1	1	25.7275
3.882	1	2	2	3.09818
3.883	1	3	3	0.454175
3.884	1	4	4	0.197858
3.885	1	5	5	0.0442098
3.886	1	6	6	0.093684
3.887	1	7	7	0.055023
3.888	1	8	8	0.0339992
3.889	1	9	9	0.0272169
3.89	1	10	10	5.93201e+11
3.891	1	1	1	24.8719
3.892	1	2	2	3.07143
3.893	1	3	3	0.415087
3.894	1	4	4	0.239889
3.895	1	5	5	0.0415438
3.896	1	6	6	0.0684428
3.897	1	7	7	0.0701538
3.898	1	8	8	0.0314767
3.899	1	9	9	0.0258324
3.9	1	10	10	5.17783e+11
3.901	1	1	1	22.2273
3.902	1	2	2	2.94228
3.903	1	3	3	0.415987
3.904	1	4	4	0.324312
3.905	1	5	5	0.0483122
3.906	1	6	6	0.0483152
3.907	1	7	7	0.0813212
3.908	1	8	8	0.0267376
3.909	1	9	9	0.0246367
3.91	1	10	10	5.1152e+11
3.911	1	1	1	18.2489
3.912	1	2	2	2.75447
3.913	1	3	3	0.466549
3.914	1	4	4	0.418909
3.915	1	5	5	0.0684114
3.916	1	6	6	0.0403739
3.917	1	7	7	0.0859497
3.918	1	8	8	0.0216522
3.919	1	9	9	0.0236611
3.92	1	10	10	5.62149e+11
3.921	1	1	1	13.8551
3.922	1	2	2	2.54177
3.923	1	3	3	0.567818
3.924	1	4	4	0.486538
3.925	1	5	5	0.10299
3.926	1	6	6	0.0483493
3.927	1	7	7	0.0830714
3.928	1	8	8	0.0187739
3.929	1	9	9	0.02291
3.93	1	10	10	6.38826e+11
3.931	1	1	1	10.0006
3.932	1	2	2	2.31759
3.933	1	3	3	0.71018
3.934	1	4	4	0.500791
3.935	1	5	5	0.14959
3.936	1	6	6	0.0712685
3.937	1	7	7	0.0737871
3.938	1	8	8	0.0203941
3.939	1	9	9	0.0223601
3.94	1	10	10	7.0253e+11
3.941	1	1	1	7.36872
3.942	1	2	2	2.08902
3.943	1	3	3	0.87521
3.944	1	4	4	0.453468
3.945	1	5	5	0.202614
3.946	1	6	6	0.103262
3.947	1	7	7	0.0607171
3.948	1	8	8	0.027613
3.949	1	9	9	0.0220392
3.95	1	10	10	7.19031e+11
3.951	1	1	1	6.21492
3.952	1	2	2	1.86525
3.953	1	3	3	1.03761
3.954	1	4	4	0.357608
3.955	1	5	5	0.254504
3.956	1	6	6	0.135189
3.957	1	7	7	0.0474165
3.958	1	8	8	0.0395823
3.959	1	9	9	0.0221409
3.96	1	10	10	6.71344e+11
3.961	1	1	1	6.40573
3.962	1	2	2	1.65602
3.963	1	3	3	1.17132
3.964	1	4	4	0.243368
3.965	1	5	5	0.296914
3.966	1	6	6	0.157738
3.967	1	7	7	0.0373797
3.968	1	8	8	0.0536853
3.969	1	9	9	0.0229306
3.97	1	10	10	5.60154e+11
3.971	1	1	1	7.55222
3.972	1	2	2	1.47723
3.973	1	3	3	1.25733
3.974	1	4	4	0.145273
3.975	1	5	5	0.3229
3.976	1	6	6	0.163673
3.977	1	7	7	0.0331097
3.978	1	8	8	0.0661649
3.979	1	9	9	0.0245895
3.98	1	10	10	4.10796e+11
3.981	1	1	1	9.21579
3.982	1	2	2	1.34094
3.983	1	3	3	1.28912
3.984	1	4	4	0.0899427
3.985	1	5	5	0.328541
3.986	1	6	6	0.151994
3.987	1	7	7	0.0357126
3.988	1	8	8	0.0731346
3.989	1	9	9	0.0271206
3.99	1	10	10	2.59549e+11
3.991	1	1	1	11.0552
3.992	1	2	2	1.2507
3.993	1	3	3	1.27156
3.994	1	4	4	0.0881481
3.995	1	5	5	0.31303
3.996	1	6	6	0.126803
3.997	1	7	7	0.0446613
3.998	1	8	8	0.0723255
3.999	1	9	9	0.0302208
4	1	10	10	1.45435e+11
4.001	1	1	1	19.2051
4.002	1	2	2	2.91989
4.003	1	3	3	0.386692
4.004	1	4	4	0.170414
4.005	1	5	5	0.0536962
4.006	1	6	6	0.0860613
4.007	1	7	7	0.062654
4.008	1	8	8	0.0294735
4.009	1	9	9	0.014711
4.01	1	10	10	1.47159e+12
4.011	1	1	1	23.0902
4.012	1	2	2	3.36202
4.013	1	3	3	0.282271
4.014	1	4	4	0.13734
4.015	1	5	5	0.0474059
4.016	1	6	6	0.0738468
4.017	1	7	7	0.0593181
4.018	1	8	8	0.0366461
4.019	1	9	9	0.0135267
4.02	1	10	10	1.46043e+12
4.021	1	1	1	24.279
4.022	1	2	2	3.52458
4.023	1	3	3	0.257268
4.024	1	4	4	0.104405
4.025	1	5	5	0.0478306
4.026	1	6	6	0.057239
4.027	1	7	7	0.0546824
4.028	1	8	8	0.0412026
4.029	1	9	9	0.011764
4.03	1	10	10	1.38237e+12
4.031	1	1	1	22.1911
4.032	1	2	2	3.34455
4.033	1	3	3	0.328448
4.034	1	4	4	0.0825382
4.035	1	5	5	0.058064
4.036	1	6	6	0.0403466
4.037	1	7	7	0.0492766
4.038	1	8	8	0.0425358
4.039	1	9	9	0.0103182
4.04	1	10	10	1.28334e+12
4.041	1	1	1	17.4881
4.042	1	2	2	2.85205
4.043	1	3	3	0.484466
4.044	1	4	4	0.0793748
4.045	1	5	5	0.0792334
4.046	1	6	6	0.027286
4.047	1	7	7	0.0438457
4.048	1	8	8	0.0407908
4.049	1	9	9	0.00997754
4.05	1	10	10	1.22331e+12
4.051	1	1	1	11.9171
4.052	1	2	2	2.18554
4.053	1	3	3	0.686693
4.054	1	4	4	0.0971306
4.055	1	5	5	0.109817
4.056	1	6	6	0.0209206
4.057	1	7	7	0.0391888
4.058	1	8	8	0.0368117
4.059	1	9	9	0.011089
4.06	1	10	10	1.2523e+12
4.061	1	1	1	7.61237
4.062	1	2	2	1.54559
4.063	1	3	3	0.884792
4.064	1	4	4	0.132561
4.065	1	5	5	0.14569
4.066	1	6	6	0.0219797
4.067	1	7	7	0.0356434
4.068	1	8	8	0.0317754
4.069	1	9	9	0.0134492
4.07	1	10	10	1.38835e+12
4.071	1	1	1	6.46456
4.072	1	2	2	1.1471
4.073	1	3	3	1.02699
4.074	1	4	4	0.178149
4.075	1	5	5	0.181285
4.076	1	6	6	0.0288569
4.077	1	7	7	0.0331849
4.078	1	8	8	0.0267878
4.079	1	9	9	0.0163946
4.08	1	10	10	1.61514e+12
4.081	1	1	1	9.41372
4.082	1	2	2	1.14228
4.083	1	3	3	1.07807
4.084	1	4	4	0.225739
4.085	1	5	5	0.211152
4.086	1	6	6	0.0382183
4.087	1	7	7	0.0312985
4.088	1	8	8	0.0226185
4.089	1	9	9	0.0190318
4.09	1	10	10	1.88515e+12
4.091	1	1	1	16.149
4.092	1	2	2	1.57171
4.093	1	3	3	1.02978
4.094	1	4	4	0.268593
4.095	1	5	5	0.231216
4.096	1	6	6	0.0464323
4.097	1	7	7	0.0292732
4.098	1	8	8	0.0194886
4.099	1	9	9	0.0205427
4.1	1	10	10	2.13417e+12
4.101	1	1	1	25.1912
4.102	1	2	2	2.33838
4.103	1	3	3	0.900669
4.104	1	4	4	0.304142
4.105	1	5	5	0.240269
4.106	1	6	6	0.0504658
4.107	1	7	7	0.0266093
4.108	1	8	8	0.0171629
4.109	1	9	9	0.0206037
4.11	1	10	10	2.30437e+12
4.111	1	1	1	34.2885
4.112	1	2	2	3.238
4.113	1	3	3	0.729164
4.114	1	4	4	0.333654
4.115	1	5	5	0.240441
4.116	1	6	6	0.049292
4.117	1	7	7	0.0233064
4.118	1	8	8	0.015297
4.119	1	9	9	0.0194595
4.12	1	10	10	2.36064e+12
4.121	1	1	1	41.2218
4.122	1	2	2	3.99913
4.123	1	3	3	0.564612
4.124	1	4	4	0.360011
4.125	1	5	5	0.23623
4.126	1	6	6	0.04419
4.127	1	7	7	0.0198722
4.128	1	8	8	0.0136224
4.129	1	9	9	0.017776
4.13	1	10	10	2.29229e+12
4.131	1	1	1	44.3421
4.132	1	2	2	4.40012
4.133	1	3	3	0.448708
4.134	1	4	4	0.385487
4.135	1	5	5	0.23343
4.136	1	6	6	0.038274
4.137	1	7	7	0.0174175
4.138	1	8	8	0.0120815
4.139	1	9	9	0.016536
4.14	1	10	10	2.1276e+12
4.141	1	1	1	43.1133
4.142	1	2	2	4.32
4.143	1	3	3	0.405342
4.144	1	4	4	0.409467
4.145	1	5	5	0.236874
4.146	1	6	6	0.0353038
4.147	1	7	7	0.0172712
4.148	1	8	8	0.0110012
4.149	1	9	9	0.0164593
4.15	1	10	10	1.90533e+12
4.151	1	1	1	38.2404
4.152	1	2	2	3.7952
4.153	1	3	3	0.436541
4.154	1	4	4	0.426897
4.155	1	5	5	0.248595
4.156	1	6	6	0.0382121
4.157	1	7	7	0.0206051
4.158	1	8	8	0.0108689
4.159	1	9	9	0.0178249
4.16	1	10	10	1.67241e+12
4.161	1	1	1	31.3131
4.162	1	2	2	3.0232
4.163	1	3	3	0.5227
4.164	1	4	4	0.430731
4.165	1	5	5	0.267292
4.166	1	6	6	0.0478395
4.167	1	7	7	0.0279335
4.168	1	8	8	0.012081
4.169	1	9	9	0.0202017
4.17	1	10	10	1.46514e+12
4.171	1	1	1	24.2039
4.172	1	2	2	2.28805
4.173	1	3	3	0.63339
4.174	1	4	4	0.414329
4.175	1	5	5	0.28789
4.176	1	6	6	0.0625119
4.177	1	7	7	0.0387892
4.178	1	8	8	0.0146898
4.179	1	9	9	0.0226171
4.18	1	10	10	1.3012e+12
4.181	1	1	1	18.6321
4.182	1	2	2	1.88274
4.183	1	3	3	0.734727
4.184	1	4	4	0.374754
4.185	1	5	5	0.302808
4.186	1	6	6	0.0784318
4.187	1	7	7	0.051748
4.188	1	8	8	0.0182374
4.189	1	9	9	0.0239386
4.19	1	10	10	1.18207e+12
4.191	1	1	1	15.6386
4.192	1	2	2	2.01379
4.193	1	3	3	0.801799
4.194	1	4	4	0.317083
4.195	1	5	5	0.304711
4.196	1	6	6	0.0905498
4.197	1	7	7	0.0648441
4.198	1	8	8	0.0218199
4.199	1	9	9	0.0234188
4.2	1	10	10	1.09848e+12
4.201	1	1	1	15.369
4.202	1	2	2	2.72344
4.203	1	3	3	0.823082
4.204	1	4	4	0.252878
4.205	1	5	5	0.288346
4.206	1	6	6	0.0948566
4.207	1	7	7	0.0760014
4.208	1	8	8	0.0243527
4.209	1	9	9	0.0209066
4.21	1	10	10	1.03544e+12
4.211	1	1	1	17.0809
4.212	1	2	2	3.86669
4.213	1	3	3	0.802919
4.214	1	4	4	0.197909
4.215	1	5	5	0.253275
4.216	1	6	6	0.0892832
4.217	1	7	7	0.0837053
4.218	1	8	8	0.0249217
4.219	1	9	9	0.0172812
4.22	1	10	10	9.8242e+11
4.221	1	1	1	19.4993
4.222	1	2	2	5.16487
4.223	1	3	3	0.753614
4.224	1	4	4	0.167178
4.225	1	5	5	0.204169
4.226	1	6	6	0.0752683
4.227	1	7	7	0.0874224
4.228	1	8	8	0.0232357
4.229	1	9	9	0.0141182
4.23	1	10	10	9.33102e+11
4.231	1	1	1	21.3187
4.232	1	2	2	6.26541
4.233	1	3	3	0.695555
4.234	1	4	4	0.16956
4.235	1	5	5	0.150395
4.236	1	6	6	0.0571043
4.237	1	7	7	0.0877119
4.238	1	8	8	0.0197431
4.239	1	9	9	0.0131896
4.24	1	10	10	8.85303e+11
4.241	1	1	1	21.5602
4.242	1	2	2	6.89183
4.243	1	3	3	0.645917
4.244	1	4	4	0.204728
4.245	1	5	5	0.104147
4.246	1	6	6	0.0408379
4.247	1	7	7	0.0862519
4.248	1	8	8	0.0154338
4.249	1	9	9	0.0158818
4.25	1	10	10	8.43278e+11
4.251	1	1	1	19.8363
4.252	1	2	2	6.88856
4.253	1	3	3	0.617538
4.254	1	4	4	0.262104
4.255	1	5	5	0.0773182
4.256	1	6	6	0.0322559
4.257	1	7	7	0.085104
4.258	1	8	8	0.0117262
4.259	1	9	9	0.0224297
4.26	1	10	10	8.08648e+11
4.261	1	1	1	16.495
4.262	1	2	2	6.28762
4.263	1	3	3	0.614777
4.264	1	4	4	0.322896
4.265	1	5	5	0.0781233
4.266	1	6	6	0.0351251
4.267	1	7	7	0.086051
4.268	1	8	8	0.00984243
4.269	1	9	9	0.0317234
4.27	1	10	10	7.81729e+11
4.271	1	1	1	12.3952
4.272	1	2	2	5.29548
4.273	1	3	3	0.633808
4.274	1	4	4	0.366759
4.275	1	5	5	0.108557
4.276	1	6	6	0.0497104
4.277	1	7	7	0.09004
4.278	1	8	8	0.0105061
4.279	1	9	9	0.0414961
4.28	1	10	10	7.6167e+11
4.281	1	1	1	8.60663
4.282	1	2	2	4.21484
4.283	1	3	3	0.66748
4.284	1	4	4	0.378233
4.285	1	5	5	0.163224
4.286	1	6	6	0.0728374
4.287	1	7	7	0.0966628
4.288	1	8	8	0.0136897
4.289	1	9	9	0.0490143
4.29	1	10	10	7.48968e+11
4.291	1	1	1	6.10913
4.292	1	2	2	3.34196
4.293	1	3	3	0.70534
4.294	1	4	4	0.351659
4.295	1	5	5	0.230158
4.296	1	6	6	0.0987745
4.297	1	7	7	0.10419
4.298	1	8	8	0.0187552
4.299	1	9	9	0.0518288
4.3	1	10	10	7.48813e+11
4.301	1	1	1	5.46833
4.302	1	2	2	2.87897
4.303	1	3	3	0.736082
4.304	1	4	4	0.294174
4.305	1	5	5	0.294226
4.306	1	6	6	0.120659
4.307	1	7	7	0.110002
4.308	1	8	8	0.0246739
4.309	1	9	9	0.0489629
4.31	1	10	10	7.7025e+11
4.311	1	1	1	6.72437
4.312	1	2	2	2.86507
4.313	1	3	3	0.751155
4.314	1	4	4	0.222153
4.315	1	5	5	0.339728
4.316	1	6	6	0.133139
4.317	1	7	7	0.111254
4.318	1	8	8	0.0304649
4.319	1	9	9	0.040999
4.32	1	10	10	8.20368e+11
4.321	1	1	1	9.44764
4.322	1	2	2	3.19526
4.323	1	3	3	0.745225
4.324	1	4	4	0.156244
4.325	1	5	5	0.355403
4.326	1	6	6	0.133239
4.327	1	7	7	0.105981
4.328	1	8	8	0.0354605
4.329	1	9	9	0.0303704
4.33	1	10	10	9.00831e+11
4.331	1	1	1	12.8819
4.332	1	2	2	3.66971
4.333	1	3	3	0.715342
4.334	1	4	4	0.115017
4.335	1	5	5	0.337814
4.336	1	6	6	0.121649
4.337	1	7	7	0.0938855
4.338	1	8	8	0.0395638
4.339	1	9	9	0.0202796
4.34	1	10	10	1.00365e+12
4.341	1	1	1	16.1709
4.342	1	2	2	4.05111
4.343	1	3	3	0.664733
4.344	1	4	4	0.108099
4.345	1	5	5	0.292465
4.346	1	6	6	0.102128
4.347	1	7	7	0.0763253
4.348	1	8	8	0.0430579
4.349	1	9	9	0.0138389
4.35	1	10	10	1.10884e+12
4.351	1	1	1	18.5994
4.352	1	2	2	4.17558
4.353	1	3	3	0.59787
4.354	1	4	4	0.133451
4.355	1	5	5	0.231934
4.356	1	6	6	0.0804068
4.357	1	7	7	0.0567185
4.358	1	8	8	0.046279
4.359	1	9	9	0.0130717
4.36	1	10	10	1.19175e+12
4.361	1	1	1	19.7619
4.362	1	2	2	3.98903
4.363	1	3	3	0.525156
4.364	1	4	4	0.178667
4.365	1	5	5	0.173559
4.366	1	6	6	0.0622898
4.367	1	7	7	0.0393945
4.368	1	8	8	0.0494324
4.369	1	9	9	0.0180674
4.37	1	10	10	1.22519e+12
4.371	1	1	1	19.6755
4.372	1	2	2	3.56911
4.373	1	3	3	0.459806
4.374	1	4	4	0.224967
4.375	1	5	5	0.13387
4.376	1	6	6	0.0521869
4.377	1	7	7	0.0287324
4.378	1	8	8	0.0521986
4.379	1	9	9	0.0269409
4.38	1	10	10	1.19198e+12
4.381	1	1	1	18.6491
4.382	1	2	2	3.08204
4.383	1	3	3	0.417424
4.384	1	4	4	0.254851
4.385	1	5	5	0.124637
4.386	1	6	6	0.0515383
4.387	1	7	7	0.0279473
4.388	1	8	8	0.053813
4.389	1	9	9	0.0365503
4.39	1	10	10	1.09211e+12
4.391	1	1	1	17.2088
4.392	1	2	2	2.71496
4.393	1	3	3	0.413702
4.394	1	4	4	0.256785
4.395	1	5	5	0.148933
4.396	1	6	6	0.0593022
4.397	1	7	7	0.0380052
4.398	1	8	8	0.053352
4.399	1	9	9	0.0435782
4.4	1	10	10	9.4306e+11
4.401	1	1	1	15.9309
4.402	1	2	2	2.59365
4.403	1	3	3	0.459255
4.404	1	4	4	0.229364
4.405	1	5	5	0.200223
4.406	1	6	6	0.0721886
4.407	1	7	7	0.0571874
4.408	1	8	8	0.0501454
4.409	1	9	9	0.0455892
4.41	1	10	10	7.75752e+11
4.411	1	1	1	15.1906
4.412	1	2	2	2.75306
4.413	1	3	3	0.555542
4.414	1	4	4	0.181574
4.415	1	5	5	0.264592
4.416	1	6	6	0.0858683
4.417	1	7	7	0.0814059
4.418	1	8	8	0.0441647
4.419	1	9	9	0.0421408
4.42	1	10	10	6.28618e+11
4.421	1	1	1	15.1184
4.422	1	2	2	3.11545
4.423	1	3	3	0.694522
4.424	1	4	4	0.129459
4.425	1	5	5	0.324414
4.426	1	6	6	0.0966968
4.427	1	7	7	0.105109
4.428	1	8	8	0.0364213
4.429	1	9	9	0.0345683
4.43	1	10	10	5.3308e+11
4.431	1	1	1	15.575
4.432	1	2	2	3.53505
4.433	1	3	3	0.858615
4.434	1	4	4	0.0901546
4.435	1	5	5	0.363441
4.436	1	6	6	0.102315
4.437	1	7	7	0.122563
4.438	1	8	8	0.0286056
4.439	1	9	9	0.025879
4.44	1	10	10	5.0642e+11
4.441	1	1	1	16.1937
4.442	1	2	2	3.85694
4.443	1	3	3	1.022
4.444	1	4	4	0.0771719
4.445	1	5	5	0.371918
4.446	1	6	6	0.102188
4.447	1	7	7	0.129546
4.448	1	8	8	0.0227534
4.449	1	9	9	0.0193084
4.45	1	10	10	5.42701e+11
4.451	1	1	1	16.5061
4.452	1	2	2	3.96768
4.453	1	3	3	1.15992
4.454	1	4	4	0.0956649
4.455	1	5	5	0.348736
4.456	1	6	6	0.097571
4.457	1	7	7	0.124252
